日期,信号,代码,现价,涨幅,止损,策略,参组,参数,释放类型,支撑压力价格,支撑压力趋势,支撑压力涨幅,区间K线数量,区间K线振幅,名称,周期
2026-06-01 00:00:00,Long,VEEV,188.66,8.21%,171.36,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",压力释放,310.5-302.17-245.49-205.48-175.11,低-低-低-低,2.68%-18.76%-16.30%-14.78%,20.0,14.59,VEEVA SYSTEMS INC-CLASS A,1D
2026-06-01 00:00:00,Long,VEEV,188.66,8.21%,171.36,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",压力释放,310.5-302.17-245.49-205.48-175.11,低-低-低-低,2.68%-18.76%-16.30%-14.78%,20.0,14.59,VEEVA SYSTEMS INC-CLASS A,1D
2026-06-01 00:00:00,Long,ELTX,12.12,5.94%,10.26,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,ELICIO THERAPEUTICS INC,1D
2026-06-01 00:00:00,Short,SNDX,18.85,-3.78%,20.49,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,SYNDAX PHARMACEUTICALS INC,1D
2026-06-01 00:00:00,Long,CCC,5.14,9.36%,4.44,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,CCC INTELLIGENT SOLUTIONS HO,1D
2026-06-01 00:00:00,Short,RGA,198.71,-1.01%,206.47,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",支撑释放,180.91-175.83-190.77-195.58-203.4,低-高-高-高,2.81%-8.50%-2.52%-4.00%,21.0,8.63,REINSURANCE GROUP OF AMERICA,1D
2026-06-01 00:00:00,Short,RGA,198.71,-1.01%,206.47,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,REINSURANCE GROUP OF AMERICA,1D
2026-06-01 00:00:00,Short,EMA,50.85,-2.51%,52.81,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,EMERA INC,1D
2026-06-01 00:00:00,Long,NOW,135.86,9.24%,124.44,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",一直亮绿,210.2-194.73-192.97-175.0-126.67,低-低-低-低,7.36%-0.90%-9.31%-27.62%,58.0,55.92,SERVICENOW INC,1D
2026-06-01 00:00:00,Long,NOW,135.86,9.24%,124.44,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",一直亮绿,211.48-194.73-192.97-175.0-126.67,低-低-低-低,7.92%-0.90%-9.31%-27.62%,58.0,55.92,SERVICENOW INC,1D
2026-06-01 00:00:00,Long,CACI,524.92,2.22%,500.7,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,CACI INTERNATIONAL INC -CL A,1D
2026-06-01 00:00:00,Long,MEC,30.88,15.01%,25.16,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,MAYVILLE ENGINEERING CO INC,1D
2026-06-01 00:00:00,Short,ZVIA,1.43,-7.74%,1.77,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,ZEVIA PBC-A,1D
2026-06-01 00:00:00,Long,FISV,59.05,4.40%,54.46,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,FISERV INC,1D
2026-06-01 00:00:00,Short,COLA,10.69,-1.20%,11.06,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,COLUMBUS ACQUISITION CORP,1D
2026-06-01 00:00:00,Long,LSTA,3.58,10.15%,3.26,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,LISATA THERAPEUTICS INC,1D
2026-06-01 00:00:00,Short,IMRX,4.49,-22.10%,6.19,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,IMMUNEERING CORP - CLASS A,1D
2026-06-01 00:00:00,Short,NAMS,31.79,-5.61%,35.28,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,NEWAMSTERDAM PHARMA CO NV,1D
2026-06-01 00:00:00,Short,TSAT,49.71,-8.30%,57.24,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,TELESAT CORP,1D
2026-06-01 00:00:00,Long,WALD,1.83,48.78%,1.05,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,WALDENCAST PLC-A,1D
2026-06-01 00:00:00,Long,WALD,1.83,48.78%,1.05,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,WALDENCAST PLC-A,1D
2026-06-01 00:00:00,Long,OMC,75.97,4.48%,71.07,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,OMNICOM GROUP,1D
2026-06-01 00:00:00,Short,ECG,145.13,-2.45%,155.28,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,EVERUS CONSTRUCTION GROUP,1D
2026-06-01 00:00:00,Long,P,84.45,6.21%,72.37,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,EVERPURE INC-A,1D
2026-06-01 00:00:00,Long,UPS,109.02,2.18%,102.3,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",一直亮绿,82.34-95.88-99.79-118.73-108.02,高-高-高-低,16.44%-4.09%-18.97%-9.02%,20.0,15.09,UNITED PARCEL SERVICE-CL B,1D
2026-06-01 00:00:00,Short,MATV,7.91,-10.92%,9.16,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,MATIV HOLDINGS INC,1D
2026-06-01 00:00:00,Long,KBH,51.11,4.60%,48.31,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,KB HOME,1D
2026-06-01 00:00:00,Long,MCS,20.07,6.59%,18.11,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",一直亮绿,15.94-16.15-16.05-17.84-19.94,高-低-高-高,1.28%-0.61%-11.18%-11.72%,30.0,18.25,MARCUS CORPORATION,1D
2026-06-01 00:00:00,Long,MCS,20.07,6.59%,18.11,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",一直亮绿,15.94-16.15-16.05-17.84-19.94,高-低-高-高,1.28%-0.61%-11.18%-11.72%,30.0,18.25,MARCUS CORPORATION,1D
2026-06-01 00:00:00,Long,CCLD,2.48,5.74%,2.19,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,CARECLOUD INC,1D
2026-06-01 00:00:00,Short,VIAV,47.49,-2.20%,52.26,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,VIAVI SOLUTIONS INC,1D
2026-06-01 00:00:00,Long,OTEX,25.38,6.46%,22.44,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,OPEN TEXT CORP,1D
2026-06-01 00:00:00,Long,EXPO,60.39,3.55%,55.68,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,EXPONENT INC,1D
2026-06-01 00:00:00,Long,GDRX,3.08,5.48%,2.73,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",一直亮绿,5.12-5.41-5.81-2.97-2.96,高-高-低-低,5.66%-7.39%-48.88%-0.34%,95.0,67.23,GOODRX HOLDINGS INC-CLASS A,1D
2026-06-01 00:00:00,Long,DTCX,2.52,9.09%,2.08,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,DATACENTREX INC,1D
2026-06-01 00:00:00,Long,MAX,9.35,5.06%,8.39,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,MEDIAALPHA INC-CLASS A,1D
2026-06-01 00:00:00,Short,HNVR,22.4,-3.70%,23.88,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,HANOVER BANCORP INC,1D
2026-06-01 00:00:00,Long,FVRR,11.45,4.19%,10.34,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,FIVERR INTERNATIONAL LTD,1D
2026-06-01 00:00:00,Short,TRT,12.2,-4.01%,14.92,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,TRIO-TECH INTERNATIONAL,1D
2026-06-01 00:00:00,Long,DCBO,19.75,8.04%,17.09,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,DOCEBO INC,1D
2026-06-01 00:00:00,Short,AVAH,6.67,-6.97%,7.63,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,AVEANNA HEALTHCARE HOLDINGS,1D
2026-06-01 00:00:00,Long,BBDC,8.84,2.08%,8.49,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,BARINGS BDC INC,1D
2026-06-01 00:00:00,Long,EW,88.16,1.95%,83.83,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",一直亮绿,78.75-83.0-82.67-87.89-87.32,高-低-高-低,5.40%-0.40%-6.31%-0.65%,63.0,14.16,EDWARDS LIFESCIENCES CORP,1D
2026-06-01 00:00:00,Long,TMQ,4.76,2.81%,4.17,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,TRILOGY METALS INC,1D
2026-06-01 00:00:00,Long,FLNC,27.15,43.80%,20.45,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,FLUENCE ENERGY INC,1D
2026-06-01 00:00:00,Long,FLNC,27.15,43.80%,20.45,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,FLUENCE ENERGY INC,1D
2026-06-01 00:00:00,Short,DUK,119.89,-2.31%,124.13,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,DUKE ENERGY CORP,1D
2026-06-01 00:00:00,Long,HCKT,12.06,4.60%,10.85,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,HACKETT GROUP INC/THE,1D
2026-06-01 00:00:00,Short,INDV,34.88,-3.16%,37.29,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,INDIVIOR PHARMACEUTICALS INC,1D
2026-06-01 00:00:00,Long,VYX,7.49,4.17%,6.85,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,NCR VOYIX CORP,1D
2026-06-01 00:00:00,Long,RCUS,25.67,1.30%,23.19,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,ARCUS BIOSCIENCES INC,1D
2026-06-01 00:00:00,Long,KARO,50.38,5.62%,45.37,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,KAROOOOO LTD,1D
2026-06-01 00:00:00,Short,CPRT,32.32,-1.37%,33.92,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,COPART INC,1D
2026-06-01 00:00:00,Short,TPL,368.23,-6.16%,413.75,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",一直释放,280.1-285.38-286.21-268.51-369.84,高-高-低-高,1.89%-0.29%-6.18%-37.74%,36.0,22.79,TEXAS PACIFIC LAND CORP,1D
2026-06-01 00:00:00,Short,SO,89.03,-3.28%,93.12,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,SOUTHERN CO/THE,1D
2026-06-01 00:00:00,Short,SO,89.03,-3.28%,93.12,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",支撑释放,88.18-82.46-92.39-90.85-90.86,低-高-低-高,6.49%-12.04%-1.67%-0.01%,15.0,4.5,SOUTHERN CO/THE,1D
2026-06-01 00:00:00,Short,CELC,122.96,-7.47%,143.22,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,CELCUITY INC,1D
2026-06-01 00:00:00,Long,SKLZ,10.0,6.72%,7.98,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,SKILLZ INC,1D
2026-06-01 00:00:00,Long,APM,1.07,3.88%,0.96,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",压力释放,4.47-2.59-1.72-1.34-1.03,低-低-低-低,42.06%-33.59%-22.09%-23.13%,26.0,30.38,APTORUM GROUP LTD-CLASS A,1D
2026-06-01 00:00:00,Long,APM,1.07,3.88%,0.96,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",压力释放,4.47-2.59-1.72-1.34-1.03,低-低-低-低,42.06%-33.59%-22.09%-23.13%,26.0,30.38,APTORUM GROUP LTD-CLASS A,1D
2026-06-01 00:00:00,Short,AM,20.83,-0.62%,21.55,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,ANTERO MIDSTREAM CORP,1D
2026-06-01 00:00:00,Long,PHR,10.66,8.11%,9.08,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,PHREESIA INC,1D
2026-06-01 00:00:00,Long,NABL,4.24,14.59%,3.48,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,N-ABLE INC,1D
2026-06-01 00:00:00,Short,KYTX,8.22,-3.52%,9.2,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",一直亮红,6.45-6.58-7.21-7.34-8.25,高-高-高-高,2.02%-9.57%-1.87%-12.32%,22.0,35.15,KYVERNA THERAPEUTICS INC,1D
2026-06-01 00:00:00,Short,KYTX,8.22,-3.52%,9.2,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",一直亮红,2.8-6.2-7.21-7.34-8.25,高-高-高-高,121.43%-16.29%-1.87%-12.32%,22.0,35.15,KYVERNA THERAPEUTICS INC,1D
2026-06-01 00:00:00,Long,HUBS,262.2,18.84%,212.12,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,HUBSPOT INC,1D
2026-06-01 00:00:00,Short,SILC,38.49,-4.49%,44.88,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,SILICOM LTD,1D
2026-06-01 00:00:00,Long,LRN,96.5,4.46%,89.88,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,STRIDE INC,1D
2026-06-01 00:00:00,Long,DBX,28.91,7.55%,26.1,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,DROPBOX INC-CLASS A,1D
2026-06-01 00:00:00,Short,GLIBA,22.07,-1.08%,24.06,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",一直释放,35.07-32.81-30.25-36.47-34.79,低-低-高-低,6.44%-7.80%-20.56%-4.61%,49.0,9.2,LIBERTY CAPITAL CORP,1D
2026-06-01 00:00:00,Long,GSIT,10.91,9.87%,8.43,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",一直释放,3.95-5.89-18.15-9.2-10.11,高-高-低-高,49.11%-208.15%-49.31%-9.89%,53.0,117.89,GSI TECHNOLOGY INC,1D
2026-06-01 00:00:00,Long,QMCO,10.49,8.03%,8.51,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,QUANTUM CORP,1D
2026-06-01 00:00:00,Short,TFPM,30.4,-3.86%,32.24,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",一直亮红,26.8-31.83-31.95-29.99-30.99,高-高-低-高,18.75%-0.38%-6.14%-3.36%,19.0,16.33,TRIPLE FLAG PRECIOUS MET,1D
